Year,NOC,strong_point,hhi,award_rate,host,participate_num,history_performance
1948,TCH,3,0.30578512396694213,0.08045977011494253,GBR,87,7.0
1952,TCH,3,0.242603550295858,0.10101010101010101,FIN,99,9.0
1956,TCH,3,0.2777777777777778,0.06349206349206349,AUS,63,8.0
1960,TCH,3,0.21875,0.04310344827586207,ITA,116,7.0
1964,TCH,3,0.15306122448979592,0.09615384615384616,JPN,104,7.0
1968,TCH,3,0.2781065088757397,0.06611570247933884,MEX,121,8.333333333333334
1972,TCH,3,0.1875,0.04419889502762431,FRG,181,9.333333333333334
1976,TCH,3,0.1875,0.049079754601226995,CAN,163,8.333333333333334
1980,TCH,3,0.11224489795918366,0.05741626794258373,URS,209,9.333333333333334
1984,TCH,3,0.0,0.0,USA,0,6.666666666666667
1988,TCH,3,0.28125,0.04294478527607362,KOR,163,6.666666666666667
1992,TCH,3,0.26530612244897955,0.03365384615384615,ESP,208,5.0
1996,TCH,3,0.0,0.0,USA,0,5.0
2000,TCH,3,0.0,0.0,AUS,0,2.3333333333333335
2004,TCH,3,0.0,0.0,GRE,0,0.0
2008,TCH,3,0.0,0.0,CHN,0,0.0
2012,TCH,3,0.0,0.0,GBR,0,0.0
2016,TCH,3,0.0,0.0,BRA,0,0.0
2020,TCH,2,0.0,0.0,JPN,0,0.0
2024,TCH,2,0.0,0.0,FRA,0,0.0
1896,TGA,0,0.0,0.0,GRE,0,0.0
1900,TGA,0,0.0,0.0,FRA,0,0.0
1904,TGA,0,0.0,0.0,USA,0,0.0
1908,TGA,0,0.0,0.0,GBR,0,0.0
1912,TGA,0,0.0,0.0,SWE,0,0.0
1920,TGA,0,0.0,0.0,BEL,0,0.0
1924,TGA,0,0.0,0.0,FRA,0,0.0
1928,TGA,0,0.0,0.0,NED,0,0.0
1932,TGA,0,0.0,0.0,USA,0,0.0
1936,TGA,0,0.0,0.0,GER,0,0.0
1948,TGA,0,0.0,0.0,GBR,0,0.0
1952,TGA,0,0.0,0.0,FIN,0,0.0
1956,TGA,0,0.0,0.0,AUS,0,0.0
1960,TGA,0,0.0,0.0,ITA,0,0.0
1964,TGA,0,0.0,0.0,JPN,0,0.0
1968,TGA,0,0.0,0.0,MEX,0,0.0
1972,TGA,0,0.0,0.0,FRG,0,0.0
1976,TGA,0,0.0,0.0,CAN,0,0.0
1980,TGA,0,0.0,0.0,URS,0,0.0
1984,TGA,0,0.0,0.0,USA,7,0.0
1988,TGA,0,0.0,0.0,KOR,5,0.0
1992,TGA,0,0.0,0.0,ESP,5,0.0
1996,TGA,1,1.0,0.2,USA,5,0.3333333333333333
2000,TGA,1,0.0,0.0,AUS,3,0.3333333333333333
2004,TGA,1,0.0,0.0,GRE,5,0.3333333333333333
2008,TGA,1,0.0,0.0,CHN,3,0.0
2012,TGA,1,0.0,0.0,GBR,3,0.0
2016,TGA,1,0.0,0.0,BRA,7,0.0
2020,TGA,1,0.0,0.0,JPN,6,0.0
2024,TGA,1,0.0,0.0,FRA,4,0.0
1896,THA,0,0.0,0.0,GRE,0,0.0
1900,THA,0,0.0,0.0,FRA,0,0.0
1904,THA,0,0.0,0.0,USA,0,0.0
1908,THA,0,0.0,0.0,GBR,0,0.0
1912,THA,0,0.0,0.0,SWE,0,0.0
1920,THA,0,0.0,0.0,BEL,0,0.0
1924,THA,0,0.0,0.0,FRA,0,0.0
1928,THA,0,0.0,0.0,NED,0,0.0
1932,THA,0,0.0,0.0,USA,0,0.0
1936,THA,0,0.0,0.0,GER,0,0.0
1948,THA,0,0.0,0.0,GBR,0,0.0
1952,THA,0,0.0,0.0,FIN,8,0.0
1956,THA,0,0.0,0.0,AUS,35,0.0
1960,THA,0,0.0,0.0,ITA,20,0.0
1964,THA,0,0.0,0.0,JPN,54,0.0
1968,THA,0,0.0,0.0,MEX,41,0.0
1972,THA,0,0.0,0.0,FRG,33,0.0
1976,THA,1,1.0,0.023809523809523808,CAN,42,0.3333333333333333
1980,THA,1,0.0,0.0,URS,0,0.3333333333333333
1984,THA,1,1.0,0.0,USA,35,0.3333333333333333
1988,THA,1,1.0,0.0,KOR,14,0.0
1992,THA,1,1.0,0.021739130434782608,ESP,46,0.3333333333333333
1996,THA,1,1.0,0.05405405405405406,USA,37,1.0
2000,THA,2,0.5555555555555556,0.019230769230769232,AUS,52,1.3333333333333333
2004,THA,3,0.40625,0.16666666666666666,GRE,42,3.3333333333333335
2008,THA,3,0.375,0.0851063829787234,CHN,47,4.0
2012,THA,3,0.3333333333333333,0.05405405405405406,GBR,37,4.333333333333333
2016,THA,3,0.5555555555555556,0.07407407407407407,BRA,54,3.3333333333333335
2020,THA,3,0.5,0.04878048780487805,JPN,41,2.6666666666666665
2024,THA,3,0.3333333333333333,0.09615384615384616,FRA,52,3.6666666666666665
1896,TJK,0,0.0,0.0,GRE,0,0.0
1900,TJK,0,0.0,0.0,FRA,0,0.0
1904,TJK,0,0.0,0.0,USA,0,0.0
1908,TJK,0,0.0,0.0,GBR,0,0.0
1912,TJK,0,0.0,0.0,SWE,0,0.0
1920,TJK,0,0.0,0.0,BEL,0,0.0
1924,TJK,0,0.0,0.0,FRA,0,0.0
1928,TJK,0,0.0,0.0,NED,0,0.0
1932,TJK,0,0.0,0.0,USA,0,0.0
1936,TJK,0,0.0,0.0,GER,0,0.0
1948,TJK,0,0.0,0.0,GBR,0,0.0
1952,TJK,0,0.0,0.0,FIN,0,0.0
1956,TJK,0,0.0,0.0,AUS,0,0.0
1960,TJK,0,0.0,0.0,ITA,0,0.0
1964,TJK,0,0.0,0.0,JPN,0,0.0
1968,TJK,0,0.0,0.0,MEX,0,0.0
1972,TJK,0,0.0,0.0,FRG,0,0.0
1976,TJK,0,0.0,0.0,CAN,0,0.0
1980,TJK,0,0.0,0.0,URS,0,0.0
1984,TJK,0,0.0,0.0,USA,0,0.0
1988,TJK,0,0.0,0.0,KOR,0,0.0
1992,TJK,0,0.0,0.0,ESP,0,0.0
1996,TJK,0,0.0,0.0,USA,8,0.0
2000,TJK,0,0.0,0.0,AUS,4,0.0
2004,TJK,0,0.0,0.0,GRE,9,0.0
2008,TJK,2,0.5,0.13333333333333333,CHN,15,0.6666666666666666
2012,TJK,3,1.0,0.0625,GBR,16,1.0
2016,TJK,3,1.0,0.14285714285714285,BRA,7,1.3333333333333333
2020,TJK,3,0.0,0.0,JPN,10,0.6666666666666666
2024,TJK,3,0.5555555555555556,0.21428571428571427,FRA,14,1.3333333333333333
1896,TKM,0,0.0,0.0,GRE,0,0.0
1900,TKM,0,0.0,0.0,FRA,0,0.0
1904,TKM,0,0.0,0.0,USA,0,0.0
1908,TKM,0,0.0,0.0,GBR,0,0.0
1912,TKM,0,0.0,0.0,SWE,0,0.0
1920,TKM,0,0.0,0.0,BEL,0,0.0
1924,TKM,0,0.0,0.0,FRA,0,0.0
1928,TKM,0,0.0,0.0,NED,0,0.0
1932,TKM,0,0.0,0.0,USA,0,0.0
1936,TKM,0,0.0,0.0,GER,0,0.0
1948,TKM,0,0.0,0.0,GBR,0,0.0
1952,TKM,0,0.0,0.0,FIN,0,0.0
1956,TKM,0,0.0,0.0,AUS,0,0.0
1960,TKM,0,0.0,0.0,ITA,0,0.0
1964,TKM,0,0.0,0.0,JPN,0,0.0
1968,TKM,0,0.0,0.0,MEX,0,0.0
1972,TKM,0,0.0,0.0,FRG,0,0.0
1976,TKM,0,0.0,0.0,CAN,0,0.0
1980,TKM,0,0.0,0.0,URS,0,0.0
1984,TKM,0,0.0,0.0,USA,0,0.0
1988,TKM,0,0.0,0.0,KOR,0,0.0
1992,TKM,0,0.0,0.0,ESP,0,0.0
1996,TKM,0,0.0,0.0,USA,7,0.0
2000,TKM,0,0.0,0.0,AUS,8,0.0
2004,TKM,0,0.0,0.0,GRE,9,0.0
2008,TKM,0,0.0,0.0,CHN,10,0.0
2012,TKM,0,0.0,0.0,GBR,10,0.0
2016,TKM,0,0.0,0.0,BRA,9,0.0
2020,TKM,1,1.0,0.1111111111111111,JPN,9,0.3333333333333333
2024,TKM,1,0.0,0.0,FRA,6,0.3333333333333333
1896,TLS,0,0.0,0.0,GRE,0,0.0
1900,TLS,0,0.0,0.0,FRA,0,0.0
1904,TLS,0,0.0,0.0,USA,0,0.0
1908,TLS,0,0.0,0.0,GBR,0,0.0
1912,TLS,0,0.0,0.0,SWE,0,0.0
1920,TLS,0,0.0,0.0,BEL,0,0.0
1924,TLS,0,0.0,0.0,FRA,0,0.0
1928,TLS,0,0.0,0.0,NED,0,0.0
1932,TLS,0,0.0,0.0,USA,0,0.0
1936,TLS,0,0.0,0.0,GER,0,0.0
1948,TLS,0,0.0,0.0,GBR,0,0.0
1952,TLS,0,0.0,0.0,FIN,0,0.0
1956,TLS,0,0.0,0.0,AUS,0,0.0
1960,TLS,0,0.0,0.0,ITA,0,0.0
1964,TLS,0,0.0,0.0,JPN,0,0.0
1968,TLS,0,0.0,0.0,MEX,0,0.0
1972,TLS,0,0.0,0.0,FRG,0,0.0
1976,TLS,0,0.0,0.0,CAN,0,0.0
1980,TLS,0,0.0,0.0,URS,0,0.0
1984,TLS,0,0.0,0.0,USA,0,0.0
1988,TLS,0,0.0,0.0,KOR,0,0.0
1992,TLS,0,0.0,0.0,ESP,0,0.0
1996,TLS,0,0.0,0.0,USA,0,0.0
2000,TLS,0,0.0,0.0,AUS,0,0.0
2004,TLS,0,0.0,0.0,GRE,2,0.0
2008,TLS,0,0.0,0.0,CHN,1,0.0
2012,TLS,0,0.0,0.0,GBR,2,0.0
2016,TLS,0,0.0,0.0,BRA,3,0.0
2020,TLS,0,0.0,0.0,JPN,3,0.0
2024,TLS,0,0.0,0.0,FRA,4,0.0
1896,TOG,0,0.0,0.0,GRE,0,0.0
1900,TOG,0,0.0,0.0,FRA,0,0.0
1904,TOG,0,0.0,0.0,USA,0,0.0
1908,TOG,0,0.0,0.0,GBR,0,0.0
1912,TOG,0,0.0,0.0,SWE,0,0.0
1920,TOG,0,0.0,0.0,BEL,0,0.0
1924,TOG,0,0.0,0.0,FRA,0,0.0
1928,TOG,0,0.0,0.0,NED,0,0.0
1932,TOG,0,0.0,0.0,USA,0,0.0
1936,TOG,0,0.0,0.0,GER,0,0.0
1948,TOG,0,0.0,0.0,GBR,0,0.0
1952,TOG,0,0.0,0.0,FIN,0,0.0
1956,TOG,0,0.0,0.0,AUS,0,0.0
1960,TOG,0,0.0,0.0,ITA,0,0.0
1964,TOG,0,0.0,0.0,JPN,0,0.0
1968,TOG,0,0.0,0.0,MEX,0,0.0
1972,TOG,0,0.0,0.0,FRG,7,0.0
1976,TOG,0,0.0,0.0,CAN,0,0.0
1980,TOG,0,0.0,0.0,URS,0,0.0
1984,TOG,0,0.0,0.0,USA,6,0.0
1988,TOG,0,0.0,0.0,KOR,6,0.0
1992,TOG,0,0.0,0.0,ESP,6,0.0
1996,TOG,0,0.0,0.0,USA,5,0.0
2000,TOG,0,0.0,0.0,AUS,3,0.0
2004,TOG,0,0.0,0.0,GRE,3,0.0
2008,TOG,1,1.0,0.25,CHN,4,0.3333333333333333
2012,TOG,1,0.0,0.0,GBR,6,0.3333333333333333
2016,TOG,1,0.0,0.0,BRA,5,0.3333333333333333
2020,TOG,0,0.0,0.0,JPN,4,0.0
2024,TOG,0,0.0,0.0,FRA,5,0.0
1896,TPE,0,0.0,0.0,GRE,0,0.0
1900,TPE,0,0.0,0.0,FRA,0,0.0
1904,TPE,0,0.0,0.0,USA,0,0.0
1908,TPE,0,0.0,0.0,GBR,0,0.0
1912,TPE,0,0.0,0.0,SWE,0,0.0
1920,TPE,0,0.0,0.0,BEL,0,0.0
1924,TPE,0,0.0,0.0,FRA,0,0.0
1928,TPE,0,0.0,0.0,NED,0,0.0
1932,TPE,0,0.0,0.0,USA,0,0.0
1936,TPE,0,0.0,0.0,GER,0,0.0
1948,TPE,0,0.0,0.0,GBR,0,0.0
1952,TPE,0,0.0,0.0,FIN,0,0.0
1956,TPE,0,0.0,0.0,AUS,20,0.0
1960,TPE,1,1.0,0.037037037037037035,ITA,27,0.3333333333333333
1964,TPE,1,0.0,0.0,JPN,40,0.3333333333333333
1968,TPE,1,1.0,0.023255813953488372,MEX,43,0.6666666666666666
1972,TPE,1,0.0,0.0,FRG,21,0.3333333333333333
1976,TPE,1,0.0,0.0,CAN,0,0.3333333333333333
1980,TPE,1,0.0,0.0,URS,0,0.0
1984,TPE,2,1.0,0.02631578947368421,USA,38,0.3333333333333333
1988,TPE,2,0.0,0.0,KOR,61,0.3333333333333333
1992,TPE,3,1.0,0.03225806451612903,ESP,31,0.6666666666666666
1996,TPE,3,1.0,0.013513513513513514,USA,74,0.6666666666666666
2000,TPE,3,0.3600000000000001,0.05454545454545454,AUS,55,1.6666666666666667
2004,TPE,3,0.52,0.056818181818181816,GRE,88,3.0
2008,TPE,3,0.5,0.05063291139240506,CHN,79,4.0
2012,TPE,3,0.5,0.045454545454545456,GBR,44,3.6666666666666665
2016,TPE,3,0.5555555555555556,0.03636363636363636,BRA,55,2.6666666666666665
2020,TPE,3,0.11111111111111112,0.17647058823529413,JPN,68,5.333333333333333
2024,TPE,3,0.26530612244897955,0.11666666666666667,FRA,60,7.0
1896,TTO,0,0.0,0.0,GRE,0,0.0
1900,TTO,0,0.0,0.0,FRA,0,0.0
1904,TTO,0,0.0,0.0,USA,0,0.0
1908,TTO,0,0.0,0.0,GBR,0,0.0
1912,TTO,0,0.0,0.0,SWE,0,0.0
1920,TTO,0,0.0,0.0,BEL,0,0.0
1924,TTO,0,0.0,0.0,FRA,0,0.0
1928,TTO,0,0.0,0.0,NED,0,0.0
1932,TTO,0,0.0,0.0,USA,0,0.0
1936,TTO,0,0.0,0.0,GER,0,0.0
1948,TTO,1,1.0,0.2,GBR,5,0.3333333333333333
1952,TTO,1,1.0,1.0,FIN,2,1.0
1956,TTO,1,0.0,0.0,AUS,6,1.0
1960,TTO,1,0.0,0.0,ITA,0,0.6666666666666666
1964,TTO,2,1.0,0.07692307692307693,JPN,13,0.3333333333333333
1968,TTO,2,0.0,0.0,MEX,19,0.3333333333333333
1972,TTO,2,0.0,0.0,FRG,19,0.3333333333333333
1976,TTO,2,1.0,0.07692307692307693,CAN,13,0.3333333333333333
1980,TTO,2,0.0,0.0,URS,9,0.3333333333333333
1984,TTO,2,0.0,0.0,USA,16,0.3333333333333333
1988,TTO,2,0.0,0.0,KOR,6,0.0
1992,TTO,2,0.0,0.0,ESP,7,0.0
1996,TTO,2,1.0,0.08333333333333333,USA,12,0.6666666666666666
2000,TTO,2,1.0,0.05263157894736842,AUS,19,1.0
2004,TTO,3,1.0,0.05263157894736842,GRE,19,1.3333333333333333
2008,TTO,3,1.0,0.03571428571428571,CHN,28,1.0
2012,TTO,3,1.0,0.16,GBR,25,2.0
2016,TTO,3,1.0,0.03571428571428571,BRA,28,2.0
2020,TTO,3,0.0,0.0,JPN,33,1.6666666666666667
2024,TTO,3,0.0,0.0,FRA,17,0.3333333333333333
1896,TUN,0,0.0,0.0,GRE,0,0.0
1900,TUN,0,0.0,0.0,FRA,0,0.0
1904,TUN,0,0.0,0.0,USA,0,0.0
1908,TUN,0,0.0,0.0,GBR,0,0.0
1912,TUN,0,0.0,0.0,SWE,0,0.0
1920,TUN,0,0.0,0.0,BEL,0,0.0
1924,TUN,0,0.0,0.0,FRA,0,0.0
1928,TUN,0,0.0,0.0,NED,0,0.0
1932,TUN,0,0.0,0.0,USA,0,0.0
1936,TUN,0,0.0,0.0,GER,0,0.0
1948,TUN,0,0.0,0.0,GBR,0,0.0
1952,TUN,0,0.0,0.0,FIN,0,0.0
1956,TUN,0,0.0,0.0,AUS,0,0.0
1960,TUN,0,0.0,0.0,ITA,42,0.0
1964,TUN,2,0.5,0.2222222222222222,JPN,9,0.6666666666666666
1968,TUN,2,1.0,0.14285714285714285,MEX,7,1.3333333333333333
1972,TUN,2,1.0,0.02857142857142857,FRG,35,1.6666666666666667
1976,TUN,2,0.0,0.0,CAN,15,1.0
1980,TUN,2,0.0,0.0,URS,0,0.3333333333333333
1984,TUN,2,0.0,0.0,USA,23,0.0
1988,TUN,2,0.0,0.0,KOR,41,0.0
1992,TUN,2,0.0,0.0,ESP,13,0.0
1996,TUN,2,1.0,0.0,USA,51,0.0
2000,TUN,2,0.0,0.0,AUS,47,0.0
2004,TUN,2,0.0,0.0,GRE,54,0.0
2008,TUN,3,1.0,0.038461538461538464,CHN,26,0.3333333333333333
2012,TUN,3,0.5555555555555556,0.024096385542168676,GBR,83,1.3333333333333333
2016,TUN,3,0.3333333333333333,0.04918032786885246,BRA,61,2.3333333333333335
2020,TUN,3,0.5,0.031746031746031744,JPN,63,2.6666666666666665
2024,TUN,3,0.5555555555555556,0.11538461538461539,FRA,26,2.6666666666666665
1896,TUR,0,0.0,0.0,GRE,0,0.0
1900,TUR,0,0.0,0.0,FRA,0,0.0
1904,TUR,0,0.0,0.0,USA,0,0.0
1908,TUR,0,0.0,0.0,GBR,0,0.0
1912,TUR,0,0.0,0.0,SWE,2,0.0
1920,TUR,0,0.0,0.0,BEL,0,0.0
1924,TUR,0,0.0,0.0,FRA,22,0.0
1928,TUR,0,0.0,0.0,NED,31,0.0
1932,TUR,0,0.0,0.0,USA,1,0.0
1936,TUR,1,1.0,0.020833333333333332,GER,48,0.3333333333333333
1948,TUR,2,0.8472222222222221,0.1724137931034483,GBR,58,3.6666666666666665
1952,TUR,2,1.0,0.0196078431372549,FIN,51,4.0
1956,TUR,2,1.0,0.2631578947368421,AUS,19,5.333333333333333
1960,TUR,2,1.0,0.12244897959183673,ITA,49,4.0
1964,TUR,2,1.0,0.17391304347826086,JPN,23,5.0
1968,TUR,2,1.0,0.034482758620689655,MEX,29,3.6666666666666665
1972,TUR,2,1.0,0.023255813953488372,FRG,43,2.0
1976,TUR,2,0.0,0.0,CAN,27,0.6666666666666666
1980,TUR,2,0.0,0.0,URS,0,0.3333333333333333
1984,TUR,3,0.5555555555555556,0.043478260869565216,USA,46,0.6666666666666666
1988,TUR,3,0.5,0.024390243902439025,KOR,41,1.0
1992,TUR,3,0.5,0.04878048780487805,ESP,41,1.6666666666666667
1996,TUR,3,0.3888888888888889,0.07547169811320754,USA,53,2.3333333333333335
2000,TUR,3,0.28,0.07017543859649122,AUS,57,3.3333333333333335
2004,TUR,3,0.30578512396694213,0.140625,GRE,64,5.666666666666667
2008,TUR,3,0.22448979591836732,0.07462686567164178,CHN,67,6.0
2012,TUR,3,0.3600000000000001,0.044642857142857144,GBR,112,6.333333333333333
2016,TUR,3,0.4375,0.06,BRA,100,5.333333333333333
2020,TUR,3,0.20710059171597633,0.12149532710280374,JPN,107,8.0
2024,TUR,3,0.25,0.06930693069306931,FRA,101,8.666666666666666
1896,TUV,0,0.0,0.0,GRE,0,0.0
1900,TUV,0,0.0,0.0,FRA,0,0.0
1904,TUV,0,0.0,0.0,USA,0,0.0
1908,TUV,0,0.0,0.0,GBR,0,0.0
1912,TUV,0,0.0,0.0,SWE,0,0.0
1920,TUV,0,0.0,0.0,BEL,0,0.0
1924,TUV,0,0.0,0.0,FRA,0,0.0
1928,TUV,0,0.0,0.0,NED,0,0.0
1932,TUV,0,0.0,0.0,USA,0,0.0
1936,TUV,0,0.0,0.0,GER,0,0.0
1948,TUV,0,0.0,0.0,GBR,0,0.0
1952,TUV,0,0.0,0.0,FIN,0,0.0
1956,TUV,0,0.0,0.0,AUS,0,0.0
1960,TUV,0,0.0,0.0,ITA,0,0.0
1964,TUV,0,0.0,0.0,JPN,0,0.0
1968,TUV,0,0.0,0.0,MEX,0,0.0
1972,TUV,0,0.0,0.0,FRG,0,0.0
1976,TUV,0,0.0,0.0,CAN,0,0.0
1980,TUV,0,0.0,0.0,URS,0,0.0
1984,TUV,0,0.0,0.0,USA,0,0.0
1988,TUV,0,0.0,0.0,KOR,0,0.0
1992,TUV,0,0.0,0.0,ESP,0,0.0
1996,TUV,0,0.0,0.0,USA,0,0.0
2000,TUV,0,0.0,0.0,AUS,0,0.0
2004,TUV,0,0.0,0.0,GRE,0,0.0
2008,TUV,0,0.0,0.0,CHN,3,0.0
2012,TUV,0,0.0,0.0,GBR,3,0.0
2016,TUV,0,0.0,0.0,BRA,1,0.0
2020,TUV,0,0.0,0.0,JPN,2,0.0
2024,TUV,0,0.0,0.0,FRA,2,0.0
1896,UAE,0,0.0,0.0,GRE,0,0.0
1900,UAE,0,0.0,0.0,FRA,0,0.0
1904,UAE,0,0.0,0.0,USA,0,0.0
1908,UAE,0,0.0,0.0,GBR,0,0.0
1912,UAE,0,0.0,0.0,SWE,0,0.0
1920,UAE,0,0.0,0.0,BEL,0,0.0
1924,UAE,0,0.0,0.0,FRA,0,0.0
1928,UAE,0,0.0,0.0,NED,0,0.0
1932,UAE,0,0.0,0.0,USA,0,0.0
1936,UAE,0,0.0,0.0,GER,0,0.0
1948,UAE,0,0.0,0.0,GBR,0,0.0
1952,UAE,0,0.0,0.0,FIN,0,0.0
1956,UAE,0,0.0,0.0,AUS,0,0.0
1960,UAE,0,0.0,0.0,ITA,0,0.0
1964,UAE,0,0.0,0.0,JPN,0,0.0
1968,UAE,0,0.0,0.0,MEX,0,0.0
1972,UAE,0,0.0,0.0,FRG,0,0.0
1976,UAE,0,0.0,0.0,CAN,0,0.0
1980,UAE,0,0.0,0.0,URS,0,0.0
1984,UAE,0,0.0,0.0,USA,7,0.0
1988,UAE,0,0.0,0.0,KOR,12,0.0
1992,UAE,0,0.0,0.0,ESP,13,0.0
1996,UAE,0,0.0,0.0,USA,4,0.0
2000,UAE,0,0.0,0.0,AUS,4,0.0
2004,UAE,1,1.0,0.25,GRE,4,0.3333333333333333
2008,UAE,1,0.0,0.0,CHN,8,0.3333333333333333
2012,UAE,1,0.0,0.0,GBR,26,0.3333333333333333
2016,UAE,2,1.0,0.08333333333333333,BRA,12,0.3333333333333333
2020,UAE,2,0.0,0.0,JPN,5,0.3333333333333333
2024,UAE,2,0.0,0.0,FRA,13,0.3333333333333333
1896,UAR,0,0.0,0.0,GRE,0,0.0
1900,UAR,0,0.0,0.0,FRA,0,0.0
1904,UAR,0,0.0,0.0,USA,0,0.0
1908,UAR,0,0.0,0.0,GBR,0,0.0
1912,UAR,0,0.0,0.0,SWE,0,0.0
1920,UAR,0,0.0,0.0,BEL,0,0.0
1924,UAR,0,0.0,0.0,FRA,0,0.0
1928,UAR,0,0.0,0.0,NED,0,0.0
1932,UAR,0,0.0,0.0,USA,0,0.0
1936,UAR,0,0.0,0.0,GER,0,0.0
1948,UAR,0,0.0,0.0,GBR,0,0.0
1952,UAR,0,0.0,0.0,FIN,0,0.0
1956,UAR,0,0.0,0.0,AUS,0,0.0
1960,UAR,2,0.5,0.02702702702702703,ITA,74,0.6666666666666666
1964,UAR,2,0.0,0.0,JPN,0,0.6666666666666666
1968,UAR,2,0.0,0.0,MEX,0,0.6666666666666666
1972,UAR,2,0.0,0.0,FRG,0,0.0
1976,UAR,2,0.0,0.0,CAN,0,0.0
1980,UAR,2,0.0,0.0,URS,0,0.0
1984,UAR,2,0.0,0.0,USA,0,0.0
1988,UAR,2,0.0,0.0,KOR,0,0.0
1992,UAR,2,0.0,0.0,ESP,0,0.0
1996,UAR,2,0.0,0.0,USA,0,0.0
2000,UAR,2,0.0,0.0,AUS,0,0.0
2004,UAR,2,0.0,0.0,GRE,0,0.0
2008,UAR,2,0.0,0.0,CHN,0,0.0
2012,UAR,2,0.0,0.0,GBR,0,0.0
2016,UAR,2,0.0,0.0,BRA,0,0.0
2020,UAR,2,0.0,0.0,JPN,0,0.0
2024,UAR,2,0.0,0.0,FRA,0,0.0
1896,UGA,0,0.0,0.0,GRE,0,0.0
1900,UGA,0,0.0,0.0,FRA,0,0.0
1904,UGA,0,0.0,0.0,USA,0,0.0
1908,UGA,0,0.0,0.0,GBR,0,0.0
1912,UGA,0,0.0,0.0,SWE,0,0.0
1920,UGA,0,0.0,0.0,BEL,0,0.0
1924,UGA,0,0.0,0.0,FRA,0,0.0
1928,UGA,0,0.0,0.0,NED,0,0.0
1932,UGA,0,0.0,0.0,USA,0,0.0
1936,UGA,0,0.0,0.0,GER,0,0.0
1948,UGA,0,0.0,0.0,GBR,0,0.0
1952,UGA,0,0.0,0.0,FIN,0,0.0
1956,UGA,0,0.0,0.0,AUS,3,0.0
1960,UGA,0,0.0,0.0,ITA,10,0.0
1964,UGA,0,0.0,0.0,JPN,13,0.0
1968,UGA,1,1.0,0.18181818181818182,MEX,11,0.6666666666666666
1972,UGA,2,0.5,0.06060606060606061,FRG,33,1.3333333333333333
1976,UGA,2,0.0,0.0,CAN,0,1.3333333333333333
1980,UGA,2,1.0,0.07692307692307693,URS,13,1.0
1984,UGA,2,0.0,0.0,USA,26,0.3333333333333333
1988,UGA,2,0.0,0.0,KOR,24,0.3333333333333333
1992,UGA,2,0.0,0.0,ESP,8,0.0
1996,UGA,2,1.0,0.1,USA,10,0.3333333333333333
2000,UGA,2,0.0,0.0,AUS,13,0.3333333333333333
2004,UGA,2,0.0,0.0,GRE,11,0.3333333333333333
2008,UGA,2,0.0,0.0,CHN,11,0.0
2012,UGA,2,1.0,0.06666666666666667,GBR,15,0.3333333333333333
2016,UGA,2,0.0,0.0,BRA,21,0.3333333333333333
2020,UGA,2,1.0,0.12,JPN,25,1.6666666666666667
2024,UGA,2,1.0,0.08,FRA,25,2.0
1896,UKR,0,0.0,0.0,GRE,0,0.0
1900,UKR,0,0.0,0.0,FRA,0,0.0
1904,UKR,0,0.0,0.0,USA,0,0.0
1908,UKR,0,0.0,0.0,GBR,0,0.0
1912,UKR,0,0.0,0.0,SWE,0,0.0
1920,UKR,0,0.0,0.0,BEL,0,0.0
1924,UKR,0,0.0,0.0,FRA,0,0.0
1928,UKR,0,0.0,0.0,NED,0,0.0
1932,UKR,0,0.0,0.0,USA,0,0.0
1936,UKR,0,0.0,0.0,GER,0,0.0
1948,UKR,0,0.0,0.0,GBR,0,0.0
1952,UKR,0,0.0,0.0,FIN,0,0.0
1956,UKR,0,0.0,0.0,AUS,0,0.0
1960,UKR,0,0.0,0.0,ITA,0,0.0
1964,UKR,0,0.0,0.0,JPN,0,0.0
1968,UKR,0,0.0,0.0,MEX,0,0.0
1972,UKR,0,0.0,0.0,FRG,0,0.0
1976,UKR,0,0.0,0.0,CAN,0,0.0
1980,UKR,0,0.0,0.0,URS,0,0.0
1984,UKR,0,0.0,0.0,USA,0,0.0
1988,UKR,0,0.0,0.0,KOR,0,0.0
1992,UKR,0,0.0,0.0,ESP,0,0.0
1996,UKR,3,0.14177693761814744,0.08225108225108226,USA,231,7.0
2000,UKR,3,0.11909262759924387,0.08260869565217391,AUS,230,14.333333333333334
2004,UKR,3,0.08264462809917356,0.0794979079497908,GRE,239,20.666666666666668
2008,UKR,3,0.10836762688614537,0.10699588477366255,CHN,243,22.333333333333332
2012,UKR,3,0.145,0.06956521739130435,GBR,230,21.0
2016,UKR,3,0.14049586776859505,0.03431372549019608,BRA,204,17.0
2020,UKR,3,0.1080332409972299,0.11764705882352941,JPN,153,14.666666666666666
2024,UKR,3,0.18055555555555558,0.07092198581560284,FRA,141,12.0
1896,UNK,0,0.0,0.0,GRE,0,0.0
1900,UNK,0,0.0,0.0,FRA,0,0.0
1904,UNK,0,0.0,0.0,USA,0,0.0
1908,UNK,0,0.0,0.0,GBR,0,0.0
1912,UNK,0,0.0,0.0,SWE,2,0.0
1920,UNK,0,0.0,0.0,BEL,0,0.0
1924,UNK,0,0.0,0.0,FRA,0,0.0
1928,UNK,0,0.0,0.0,NED,0,0.0
1932,UNK,0,0.0,0.0,USA,0,0.0
1936,UNK,0,0.0,0.0,GER,0,0.0
1948,UNK,0,0.0,0.0,GBR,0,0.0
1952,UNK,0,0.0,0.0,FIN,0,0.0
